datetime,index,sv,rv
2009-03-11,CAC 40,1.8907032574469196,0.026171339285561986
2009-03-11,DAX,1.3765434360458726,0.024310141916492386
2009-03-11,DJIA,3.5059402141215306,0.01918108443232551
2009-03-11,FTSE 100,1.4064596273291925,0.02196151178767072
2009-03-12,CAC 40,1.8150751271490428,0.022427817548749587
2009-03-12,DAX,1.3341882533983072,0.024344978948440267
2009-03-12,DJIA,3.2494080033321513,0.017210432882411763
2009-03-12,FTSE 100,1.534319593450028,0.019169767865052516
2009-03-13,CAC 40,1.7142376200852067,0.016314962457817668
2009-03-13,DAX,1.3765434360458726,0.019144842647564383
2009-03-13,DJIA,3.6769616879811178,0.01832803862937876
2009-03-13,FTSE 100,1.3638396386222469,0.022424384049511817
2009-03-16,CAC 40,1.9159126342128785,0.016392803299008992
2009-03-16,DAX,1.6094969406074815,0.01876118333154921
2009-03-16,DJIA,2.7790989502182866,0.01843797711247088
2009-03-16,FTSE 100,1.3851496329757198,0.022550410195825703
2009-03-17,CAC 40,1.5125626059575354,0.01841056761753966
2009-03-17,DAX,1.3765434360458726,0.02015286580117081
2009-03-17,DJIA,2.86460968714808,0.015622035718817187
2009-03-17,FTSE 100,1.598249576510446,0.018175560514052932
2009-03-18,CAC 40,1.6134001130213709,0.01629883431414652
2009-03-18,DAX,1.5036089839885685,0.01761522069120907
2009-03-18,DJIA,2.6508328448235963,0.022871532524078926
2009-03-18,FTSE 100,1.214669678147939,0.017334503165652024
2009-03-19,CAC 40,1.6638188665532891,0.018724315741836868
2009-03-19,DAX,1.482431392664786,0.019828262657126568
2009-03-19,DJIA,2.6080774763587002,0.016141809068378917
2009-03-19,FTSE 100,1.3851496329757198,0.021252317520684655
2009-03-20,CAC 40,1.63860948978733,0.018714806972020843
2009-03-20,DAX,1.3553658447220898,0.01788725803470169
2009-03-20,DJIA,2.394300634034217,0.014480883950919569
2009-03-20,FTSE 100,1.5556295878035005,0.017446317663048556
2009-03-23,CAC 40,1.840284503915001,0.016924065705379427
2009-03-23,DAX,1.4612538013410032,0.019162150192501885
2009-03-23,DJIA,3.121141897937461,0.030384338070789038
2009-03-23,FTSE 100,1.47038961038961,0.02410844250464969
2009-03-24,CAC 40,1.4369344756596587,0.01652162219638253
2009-03-24,DAX,1.3130106620745243,0.015457490093802425
2009-03-24,DJIA,3.163897266402357,0.017735303775238808
2009-03-24,FTSE 100,1.4916996047430826,0.018661913085211812
2009-03-25,CAC 40,1.336096968595823,0.018078993334807114
2009-03-25,DAX,1.4612538013410032,0.016935229552621955
2009-03-25,DJIA,2.9073650556129773,0.024889656486179152
2009-03-25,FTSE 100,1.47038961038961,0.018055857775248454
2009-03-26,CAC 40,1.5125626059575354,0.01596655880269759
2009-03-26,DAX,1.4188986186934378,0.014397048308594368
2009-03-26,DJIA,2.6508328448235963,0.02095943701533989
2009-03-26,FTSE 100,1.4064596273291925,0.015444513588973918
2009-03-27,CAC 40,1.63860948978733,0.013721005794037112
2009-03-27,DAX,1.3977210273696552,0.014131383513301166
2009-03-27,DJIA,2.5653221078938033,0.019217596103571332
2009-03-27,FTSE 100,1.214669678147939,0.012504799078753723
2009-03-30,CAC 40,1.9159126342128785,0.018653337502977853
2009-03-30,DAX,1.5883193492836991,0.027788630768715468
2009-03-30,DJIA,2.5653221078938033,0.028803333140454426
2009-03-30,FTSE 100,1.5769395821569732,0.023172440527488684
2009-03-31,CAC 40,1.63860948978733,0.016500545445529976
2009-03-31,DAX,1.482431392664786,0.015413597892769878
2009-03-31,DJIA,2.394300634034217,0.017913123680698462
2009-03-31,FTSE 100,1.257289666854884,0.02361730297896015
2009-04-01,CAC 40,1.7255526221021311,0.020545997177065903
2009-04-01,DAX,1.876243262843709,0.020888752954640447
2009-04-01,DJIA,2.1737293992965423,0.019984293832907882
2009-04-01,FTSE 100,1.3022108626198083,0.020613054116263317
2009-04-02,CAC 40,1.875600676197969,0.020036441799880532
2009-04-02,DAX,1.8011935323299606,0.023026028750090625
2009-04-02,DJIA,2.7171617491206783,0.02380945190465333
2009-04-02,FTSE 100,2.067001369237791,0.0280627154780146
2009-04-03,CAC 40,1.8380886626740096,0.01812854103340917
2009-04-03,DAX,1.5385194755318414,0.02023477205208895
2009-04-03,DJIA,2.6356468966470583,0.012453071910175416
2009-04-03,FTSE 100,1.9223112733911456,0.016496514783432288
2009-04-06,CAC 40,1.7818206423880705,0.016573985640153062
2009-04-06,DAX,1.3508951492474703,0.017037986970296695
2009-04-06,DJIA,2.255244251770163,0.015725043720130002
2009-04-06,FTSE 100,1.5709210406207208,0.019718417786424955
2009-04-07,CAC 40,1.4067005071484766,0.017581837219130432
2009-04-07,DAX,1.5009946102749667,0.01711551927345472
2009-04-07,DJIA,2.065042929331715,0.020725370925510595
2009-04-07,FTSE 100,1.2402008215426743,0.016865467678069294
2009-04-08,CAC 40,1.4817245341963956,0.015246278234375759
2009-04-08,DAX,1.6323316386740268,0.017866225118922014
2009-04-08,DJIA,2.0922145468229223,0.01282092040377757
2009-04-08,FTSE 100,1.322880876312186,0.019512790676886792
2009-04-09,CAC 40,1.3316764801005578,0.018061201510420063
2009-04-09,DAX,1.3321327166190335,0.018905634080876532
2009-04-09,DJIA,2.119386164314129,0.02039043893593269
2009-04-09,FTSE 100,1.095510725696029,0.019064495797161803
2009-04-13,DJIA,2.0378713118405085,0.014626482830810694
2009-04-14,CAC 40,1.875600676197969,0.018048296318489452
2009-04-14,DAX,1.5009946102749667,0.01594525007643342
2009-04-14,DJIA,2.1737293992965423,0.017244129435839896
2009-04-14,FTSE 100,1.5502510269283432,0.016909139540497033
2009-04-15,CAC 40,1.5755045680062942,0.013671356918755356
2009-04-15,DAX,1.444707312389656,0.015533737476859844
2009-04-15,DJIA,2.0106996943493023,0.013731824350755435
2009-04-15,FTSE 100,1.4882409858512091,0.014813237323421238
2009-04-16,CAC 40,1.5567485612443142,0.013326927627926852
2009-04-16,DAX,1.2758454187337225,0.012784130787816591
2009-04-16,DJIA,2.119386164314129,0.014906005501139468
2009-04-16,FTSE 100,1.1781907804655407,0.01239798370703882
2009-04-17,CAC 40,1.7630646356260908,0.015376638124115428
2009-04-17,DAX,1.5197570429034044,0.010953538241134687
2009-04-17,DJIA,1.9291848418756816,0.011369608612436927
2009-04-17,FTSE 100,1.4469009584664534,0.012955809507707344
2009-04-20,CAC 40,1.6505285950542128,0.01844003796091537
2009-04-20,DAX,1.5948067734171527,0.01707706063700659
2009-04-20,DJIA,1.8748416068932685,0.01893964096808596
2009-04-20,FTSE 100,1.5089109995435872,0.01641100240692201
2009-04-21,CAC 40,1.6317725882922332,0.021903264596858617
2009-04-21,DAX,1.744906234444649,0.021093600925399157
2009-04-21,DJIA,1.902013224384475,0.012831406781799105
2009-04-21,FTSE 100,1.4675709721588313,0.01829666636302909
2009-04-22,CAC 40,1.2754084598146191,0.02202530363014322
2009-04-22,DAX,1.444707312389656,0.021904383123019008
2009-04-22,DJIA,1.738983519437234,0.016681366850471217
2009-04-22,FTSE 100,1.4262309447740755,0.01966341781074694
2009-04-23,CAC 40,1.4442125206724363,0.015873720420871724
2009-04-23,DAX,1.3696575818759076,0.016845296079321368
2009-04-23,DJIA,1.7661551369284412,0.015599262803094257
2009-04-23,FTSE 100,1.322880876312186,0.016632558432183548
2009-04-24,CAC 40,1.6880406085781725,0.013946827596267187
2009-04-24,DAX,1.48223217764653,0.015282506338948463
2009-04-24,DJIA,1.738983519437234,0.012298455187542865
2009-04-24,FTSE 100,1.2815408489274305,0.016919929077865548
2009-04-27,CAC 40,1.6317725882922332,0.014173884435820691
2009-04-27,DAX,1.2946078513621593,0.017019694474343542
2009-04-27,DJIA,1.738983519437234,0.01507736714416678
2009-04-27,FTSE 100,1.3848909173893198,0.01999019759782279
2009-04-28,CAC 40,1.3879445003864972,0.013497073756929684
2009-04-28,DAX,1.2570829861052848,0.019166220284657063
2009-04-28,DJIA,1.6574686669636138,0.013245452049665951
2009-04-28,FTSE 100,0.9301506161570058,0.01679273652505749
2009-04-29,CAC 40,1.6130165815302533,0.012706691150728422
2009-04-29,DAX,1.4071824471327818,0.011831229859993422
2009-04-29,DJIA,1.6031254319812005,0.01658969559696621
2009-04-29,FTSE 100,1.1575207667731628,0.010763270878315757
2009-04-30,CAC 40,1.3504324868625377,0.015083865552304556
2009-04-30,DAX,1.5197570429034044,0.01695874405727028
2009-04-30,DJIA,1.8476699894020612,0.016511511136174058
2009-04-30,FTSE 100,1.4469009584664534,0.01766349342570716
2009-05-01,DJIA,1.7289424900385668,0.012678604024102971
2009-05-01,FTSE 100,1.3835324353066292,0.00852056336165632
2009-05-04,CAC 40,1.6587214944983562,0.009787747442593723
2009-05-04,DAX,1.3650442914356742,0.01220860352374505
2009-05-04,DJIA,1.7088385075962584,0.014101489283050925
2009-05-05,CAC 40,1.7835714994605978,0.01254220873690117
2009-05-05,DAX,1.5925516733416196,0.011791267955567798
2009-05-05,DJIA,1.8093584198078032,0.009767292357659824
2009-05-05,FTSE 100,1.4593424317617865,0.022643321311150447
2009-05-06,CAC 40,1.7479000694713858,0.019170419922369984
2009-05-06,DAX,1.7580115874550344,0.015495902684258184
2009-05-06,DJIA,1.8897743495770385,0.0143586559259563
2009-05-06,FTSE 100,1.8952499113789436,0.015600256408149191
2009-05-07,CAC 40,1.4803643445522965,0.0163967679742076
2009-05-07,DAX,1.6339166518699733,0.019277396089721247
2009-05-07,DJIA,2.0103982442308923,0.015104237815924374
2009-05-07,FTSE 100,1.8004874158099966,0.021208418139974514
2009-05-08,CAC 40,0.8561143197410869,0.013745835733050207
2009-05-08,DAX,1.65459914113415,0.01554004504497976
2009-05-08,DJIA,1.8495663846924209,0.017422026288580784
2009-05-08,FTSE 100,1.4214374335342077,0.015249918032566603
2009-05-11,CAC 40,1.7479000694713858,0.01334454944911967
2009-05-11,DAX,2.0682489264176875,0.015514348197716847
2009-05-11,DJIA,1.6485265602693318,0.015432660172504288
2009-05-11,FTSE 100,1.6109624246721022,0.011543656266538778
2009-05-12,CAC 40,1.2663357646170244,0.014284677105206124
2009-05-12,DAX,1.4064092699640276,0.013368358163963142
2009-05-12,DJIA,1.6284225778270227,0.009884331034521255
2009-05-12,FTSE 100,1.5920099255583124,0.01365723251614323
2009-05-13,CAC 40,1.3376786245954484,0.01736649072207739
2009-05-13,DAX,1.4064092699640276,0.018892882257612258
2009-05-13,DJIA,1.7691504549231851,0.02046443255993188
2009-05-13,FTSE 100,1.4214374335342077,0.015959981202996448
2009-05-14,CAC 40,1.5695429195253259,0.01487595375093644
2009-05-14,DAX,1.5718691840774426,0.01779907300956991
2009-05-14,DJIA,1.5882146129424048,0.009246621004453464
2009-05-14,FTSE 100,1.3266749379652605,0.014060618763055914
2009-05-15,CAC 40,1.6408857795037497,0.015325860497864384
2009-05-15,DAX,1.3443618021714971,0.014530209909013703
2009-05-15,DJIA,1.4876947007308603,0.0100408664964733
2009-05-15,FTSE 100,0.9097199574618928,0.013427509076518995
2009-05-18,CAC 40,1.2306643346278126,0.012349453429200824
2009-05-18,DAX,1.3443618021714971,0.015248016264419446
2009-05-18,DJIA,1.6284225778270227,0.015385707653533524
2009-05-18,FTSE 100,1.2698174406238922,0.013676512713407609
2009-05-19,CAC 40,1.3376786245954484,0.01575150786432842
2009-05-19,DAX,1.3650442914356742,0.016665623300674955
2009-05-19,DJIA,1.7088385075962584,0.008252272414311103
2009-05-19,FTSE 100,1.4972474299893654,0.01431024108811588
2009-05-20,CAC 40,1.4446929145630842,0.014719001324818203
2009-05-20,DAX,1.65459914113415,0.01443097363312677
2009-05-20,DJIA,1.5480066480577868,0.011818713974032877
2009-05-20,FTSE 100,1.3835324353066292,0.010972283262840056
2009-05-21,CAC 40,0.7491000297734509,0.01440774097490651
2009-05-21,DAX,0.7859345920387213,0.013301841977711207
2009-05-21,DJIA,1.6485265602693318,0.01791764493453311
2009-05-21,FTSE 100,1.2508649415101027,0.01976046558155956
2009-05-22,CAC 40,0.9631286097087228,0.013486993734706042
2009-05-22,DAX,1.1995843773222588,0.013429892032328479
2009-05-22,DJIA,1.5279026656154782,0.009648834126463154
2009-05-22,FTSE 100,1.2698174406238922,0.011255798505659205
2009-05-25,CAC 40,1.1058143296655705,0.014162238523623303
2009-05-25,DAX,1.4684567377565585,0.015098178698107928
2009-05-26,CAC 40,1.3733500545846604,0.019665121408219167
2009-05-26,DAX,1.1582193987939051,0.020306624534865463
2009-05-26,DJIA,1.6083185953847141,0.014831014800073528
2009-05-26,FTSE 100,1.1561024459411555,0.01632758402213873
2009-05-27,CAC 40,0.8561143197410869,0.014229722414720534
2009-05-27,DAX,1.137536909529728,0.015352100833436444
2009-05-27,DJIA,1.7490464724808763,0.01320333291256416
2009-05-27,FTSE 100,0.9476249556894716,0.013149068408066024
2009-05-28,CAC 40,1.4625286295576905,0.013937252239950312
2009-05-28,DAX,1.3029968236431433,0.014350156793568497
2009-05-28,DJIA,1.568110630500096,0.017334733917773296
2009-05-28,FTSE 100,1.2887699397376815,0.015805695176106617
2009-05-29,CAC 40,1.2663357646170244,0.010798240597430677
2009-05-29,DAX,1.2409493558506126,0.012894262289871412
2009-05-29,DJIA,1.6284225778270227,0.013833257027901998
2009-05-29,FTSE 100,1.175054945054945,0.015490706891552757
2009-06-01,CAC 40,0.8173730507796881,0.010188866472773112
2009-06-01,DAX,0.7275543938183631,0.017108711231416586
2009-06-01,DJIA,2.452189065070784,0.014315516057760543
2009-06-01,FTSE 100,1.0936248682824024,0.016628168870925025
2009-06-02,CAC 40,1.4461215513794483,0.014483611428093478
2009-06-02,DAX,1.6167875418185844,0.011831694722228088
2009-06-02,DJIA,2.206970158563706,0.009407443861113387
2009-06-02,FTSE 100,1.3350745145265692,0.01570461715547374
2009-06-03,CAC 40,1.1946221511395438,0.013017833921202098
2009-06-03,DAX,1.0832476530184516,0.012149156349310844
2009-06-03,DJIA,1.5939228922960098,0.010571849412472727
2009-06-03,FTSE 100,1.4202920367303928,0.012773879598618424
2009-06-04,CAC 40,1.1631847261095565,0.012005415444706609
2009-06-04,DAX,1.3095979088730534,0.012530482831878426
2009-06-04,DJIA,1.6184447829467177,0.00973652915571047
2009-06-04,FTSE 100,1.036813186813187,0.013820057886998884
2009-06-05,CAC 40,1.5561525389844064,0.018390214789392758
2009-06-05,DAX,1.212590656363938,0.015920270098211273
2009-06-05,DJIA,1.6184447829467177,0.015865087456424558
2009-06-05,FTSE 100,1.2640599126900496,0.02149418526020468
2009-06-08,CAC 40,1.2574970011995203,0.01296344861524124
2009-06-08,DAX,1.2449264072003101,0.013694232362567829
2009-06-08,DJIA,1.6184447829467177,0.013384655393397322
2009-06-08,FTSE 100,1.0936248682824024,0.013584255592412858
2009-06-09,CAC 40,1.5718712514994002,0.011935786526241159
2009-06-09,DAX,1.212590656363938,0.013314052726348951
2009-06-09,DJIA,1.7410542362002568,0.007328028384224505
2009-06-09,FTSE 100,1.0084073460785792,0.0127269006439117
2009-06-10,CAC 40,1.3518092762894842,0.013669967081160072
2009-06-10,DAX,1.1155834038548234,0.013561489593698768
2009-06-10,DJIA,1.495835329693178,0.013784883024530894
2009-06-10,FTSE 100,1.2640599126900496,0.018678356458746583
2009-06-11,CAC 40,1.430402838864454,0.010190682018393077
2009-06-11,DAX,0.9862404005093366,0.011344073342499155
2009-06-11,DJIA,1.4713134390424705,0.011748404146946938
2009-06-11,FTSE 100,1.406089116363089,0.009154233993076645
2009-06-12,CAC 40,1.2417782886845259,0.009348796714016195
2009-06-12,DAX,1.0670797776002656,0.009622889378975524
2009-06-12,DJIA,1.4467915483917626,0.00839642781187333
2009-06-12,FTSE 100,1.0936248682824024,0.008706319543871566
2009-06-15,CAC 40,1.3675279888044782,0.014917942217343516
2009-06-15,DAX,1.2610942826184957,0.014930304752415472
2009-06-15,DJIA,1.422269657741055,0.01659349270045339
2009-06-15,FTSE 100,0.9800015053439709,0.01606328110941224
2009-06-16,CAC 40,1.3203718512594962,0.010221056696839127
2009-06-16,DAX,1.3095979088730534,0.010916043239196151
2009-06-16,DJIA,1.5939228922960098,0.009797958971132713
2009-06-16,FTSE 100,0.9089869035074514,0.01260944090751053
2009-06-17,CAC 40,1.3518092762894842,0.0147898613921835
2009-06-17,DAX,1.1802549055275666,0.013959047245424738
2009-06-17,DJIA,1.6674885642481334,0.00985393322486001
2009-06-17,FTSE 100,0.9231898238747556,0.012665701717630965
2009-06-18,CAC 40,1.2889344262295084,0.013454515970483666
2009-06-18,DAX,1.1964227809457526,0.012447770884780938
2009-06-18,DJIA,1.4713134390424705,0.008757853618324526
2009-06-18,FTSE 100,1.1362336293843145,0.011237882362794159
2009-06-19,CAC 40,1.2417782886845259,0.013011456490339579
2009-06-19,DAX,1.2610942826184957,0.010737085265564394
2009-06-19,DJIA,1.3487039857889311,0.009038805230781334
2009-06-19,FTSE 100,0.9089869035074514,0.00982344135219425
2009-06-22,CAC 40,1.210340863654538,0.012605118008174298
2009-06-22,DAX,1.1640870301093806,0.012316208832266529
2009-06-22,DJIA,1.4713134390424705,0.013032651303552936
2009-06-22,FTSE 100,1.2498569923227456,0.011680410951674602
2009-06-23,CAC 40,1.2574970011995203,0.013510662456001186
2009-06-23,DAX,1.3257657842912391,0.014810570549442044
2009-06-23,DJIA,1.5203572203438862,0.009974968671630002
2009-06-23,FTSE 100,1.2640599126900496,0.010211806892024543
2009-06-24,CAC 40,1.3832467013194722,0.012635505530053
2009-06-24,DAX,1.358101535127611,0.01156650336099895
2009-06-24,DJIA,1.4467915483917626,0.011230983928400929
2009-06-24,FTSE 100,1.1362336293843145,0.008532291603080616
2009-06-25,CAC 40,1.02171631347461,0.013390743071241416
2009-06-25,DAX,1.1155834038548234,0.013694268874240785
2009-06-25,DJIA,1.422269657741055,0.012922615834265136
2009-06-25,FTSE 100,0.8805810627728434,0.011799661012079968
2009-06-26,CAC 40,1.1160285885645742,0.01561111783313418
2009-06-26,DAX,1.2449264072003101,0.01722228207874903
2009-06-26,DJIA,1.4713134390424705,0.008117881497040961
2009-06-26,FTSE 100,0.9657985849766672,0.016299509195064742
2009-06-29,CAC 40,0.8802479008396642,0.012397177098033244
2009-06-29,DAX,1.0994155284366374,0.015344836265011109
2009-06-29,DJIA,1.226094532535392,0.007169379331573969
2009-06-29,FTSE 100,1.0226102664458827,0.009560334722173696
2009-06-30,CAC 40,1.053153738504598,0.01421794640586326
2009-06-30,DAX,1.1640870301093806,0.012709327283534721
2009-06-30,DJIA,1.2015726418846842,0.009316651759081692
2009-06-30,FTSE 100,1.0226102664458827,0.01131856881412133
2009-07-01,CAC 40,1.1546502969790948,0.013547545903225423
2009-07-01,DAX,1.1370213695618083,0.014363773877362453
2009-07-01,DJIA,1.451012323943662,0.012216341514545178
2009-07-01,FTSE 100,0.927497403946002,0.0146667310604647
2009-07-02,CAC 40,0.9598900059223799,0.01633578893105564
2009-07-02,DAX,1.2567078295156833,0.015225734793434437
2009-07-02,DJIA,1.343529929577465,0.018578589828078987
2009-07-02,FTSE 100,0.9405607476635516,0.016208053553712118
2009-07-03,CAC 40,0.9181556578387982,0.0091323600454647
2009-07-03,DAX,1.1370213695618083,0.009289779329994871
2009-07-03,FTSE 100,1.0058774662512981,0.006745368781616021
2009-07-06,CAC 40,0.8625098603940228,0.01146167527022119
2009-07-06,DAX,1.0023741021136996,0.013981666567330235
2009-07-06,DJIA,1.2539612676056338,0.009044335243676009
2009-07-06,FTSE 100,0.8360539979231567,0.0120930145125192
2009-07-07,CAC 40,1.0433587020895434,0.014595444494773019
2009-07-07,DAX,1.0472565245964025,0.013172319461658984
2009-07-07,DJIA,1.5047535211267606,0.009099450532861859
2009-07-07,FTSE 100,1.084257528556594,0.009828529900244493
2009-07-08,CAC 40,1.126827398256707,0.01417088564628196
2009-07-08,DAX,1.1669429845502772,0.014084672520154669
2009-07-08,DJIA,1.343529929577465,0.011973053077640641
2009-07-08,FTSE 100,0.7054205607476635,0.009284395510748129
2009-07-09,CAC 40,1.2102960944238703,0.010186952439272505
2009-07-09,DAX,1.0921389470791056,0.011141813137905335
2009-07-09,DJIA,1.271875,0.0096591925128346
2009-07-09,FTSE 100,1.0058774662512981,0.008124038404635959
2009-07-10,CAC 40,1.1546502969790948,0.011643796631683329
2009-07-10,DAX,1.1220605620675739,0.0139261983326391
2009-07-10,DJIA,1.092737676056338,0.010037728826781485
2009-07-10,FTSE 100,0.6401038421599169,0.010664614385902568
2009-07-13,CAC 40,0.7094839174208896,0.013540605599455292
2009-07-13,DAX,1.10709975457334,0.01392264342716569
2009-07-13,DJIA,1.5584947183098592,0.011167989971342204
2009-07-13,FTSE 100,1.0450674974039458,0.012218183170995595
2009-07-14,CAC 40,0.33387478466865395,0.014985659811966904
2009-07-14,DAX,1.0622173320906367,0.014897013123441891
2009-07-14,DJIA,1.3614436619718309,0.008240145629781067
2009-07-14,FTSE 100,0.8752440290758048,0.01051532215388573
2009-07-15,CAC 40,1.001624354005962,0.009230384607371463
2009-07-15,DAX,1.1819037920445117,0.011863684082105357
2009-07-15,DJIA,1.5047535211267606,0.013453624047073709
2009-07-15,FTSE 100,1.0189408099688473,0.010912699024531007
2009-07-16,CAC 40,1.0572701514507372,0.014889123547072875
2009-07-16,DAX,1.2417470220214488,0.013271962929423816
2009-07-16,DJIA,1.5226672535211268,0.008191458966508957
2009-07-16,FTSE 100,0.8621806853582553,0.009643650760992956
2009-07-17,CAC 40,1.0155358033671558,0.01099295228771598
2009-07-17,DAX,1.2567078295156833,0.01180258446273527
2009-07-17,DJIA,1.4689260563380282,0.0071203932475671595
2009-07-17,FTSE 100,0.8099273104880582,0.010433168262804928
2009-07-20,CAC 40,1.3911449361193913,0.011273597473743685
2009-07-20,DAX,1.1220605620675739,0.010115532610792177
2009-07-20,DJIA,1.3256161971830984,0.011396402941279322
2009-07-20,FTSE 100,0.8752440290758048,0.008420213774008353
2009-07-21,CAC 40,1.3494105880358096,0.012134125432020226
2009-07-21,DAX,1.0921389470791056,0.012316452411307405
2009-07-21,DJIA,1.4689260563380282,0.01271003540514345
2009-07-21,FTSE 100,0.8883073727933539,0.008955445270895245
2009-07-22,CAC 40,0.9181556578387982,0.011891047052299474
2009-07-22,DAX,1.2716686370099173,0.013460794924520616
2009-07-22,DJIA,1.4151848591549296,0.008160882305241266
2009-07-22,FTSE 100,1.0581308411214954,0.01007283475492376
2009-07-23,CAC 40,1.126827398256707,0.013010303609063087
2009-07-23,DAX,1.2567078295156833,0.014013921649559771
2009-07-23,DJIA,1.7913732394366195,0.00938083151964686
2009-07-23,FTSE 100,1.2410176531671857,0.009077444574328174
2009-07-24,CAC 40,1.2381189931462584,0.014142064912876057
2009-07-24,DAX,1.4960807494234318,0.013859437218011415
2009-07-24,DJIA,1.7197183098591546,0.008831760866327847
2009-07-24,FTSE 100,1.2671443406022846,0.010960155108391488
2009-07-27,CAC 40,1.0294472527283496,0.010385181750937248
2009-07-27,DAX,1.2866294445041515,0.012194383953279478
2009-07-27,DJIA,1.451012323943662,0.00779743547584717
2009-07-27,FTSE 100,1.2802076843198338,0.010038027694721707
2009-07-28,CAC 40,1.126827398256707,0.013393505889049364
2009-07-28,DAX,1.1968645995387457,0.012397177098033244
2009-07-28,DJIA,1.4868397887323943,0.009396807968666808
2009-07-28,FTSE 100,0.9405607476635516,0.011597111709386954
2009-07-29,CAC 40,0.987712904644768,0.01406268110994486
2009-07-29,DAX,1.3315118669868546,0.013862900129482287
2009-07-29,DJIA,1.3256161971830984,0.010533897664207679
2009-07-29,FTSE 100,1.1626375908618898,0.00982344135219425
2009-07-30,CAC 40,1.0850930501731253,0.012909105313692349
2009-07-30,DAX,1.2267862145272144,0.014514131045295134
2009-07-30,DJIA,1.6480633802816902,0.013446263421486285
2009-07-30,FTSE 100,1.2148909657320872,0.012124561847753507
2009-07-31,CAC 40,1.2102960944238703,0.014204787925203247
2009-07-31,DAX,1.0921389470791056,0.013530484100726034
2009-07-31,DJIA,1.5047535211267606,0.007848566748139434
2009-07-31,FTSE 100,1.3063343717549325,0.012154546474467898
2009-08-03,CAC 40,1.3860376449607714,0.008780660567406076
2009-08-03,DAX,1.3656214771825812,0.01010405859048729
2009-08-03,DJIA,1.50101325117897,0.01058262727303575
2009-08-03,FTSE 100,1.5603385378666277,0.009022194854911968
2009-08-04,CAC 40,0.9508862913102968,0.008966604708583958
2009-08-04,DAX,1.3098818250526796,0.009354143466934854
2009-08-04,DJIA,1.5635554699780936,0.006403124237432849
2009-08-04,FTSE 100,1.5291317671092948,0.007563068160475614
2009-08-05,CAC 40,1.3699209281589022,0.011939597983181845
2009-08-05,DAX,1.198402520792877,0.0137043423775094
2009-08-05,DJIA,1.5635554699780936,0.009879271228182777
2009-08-05,FTSE 100,1.3887012987012983,0.009586448768965493
2009-08-06,CAC 40,1.1765203265364688,0.010756300479254008
2009-08-06,DAX,1.198402520792877,0.01262929134987391
2009-08-06,DJIA,1.469742141779408,0.00839642781187333
2009-08-06,FTSE 100,1.4199080694586312,0.012241650215555093
2009-08-07,CAC 40,1.1281701761308605,0.016113255412858074
2009-08-07,DAX,1.3098818250526796,0.01602036204334971
2009-08-07,DJIA,1.50101325117897,0.0103146497759255
2009-08-07,FTSE 100,1.2326674449146358,0.013926665071006771
2009-08-10,CAC 40,0.9186528577065578,0.007443117626371357
2009-08-10,DAX,0.9615089992407968,0.009295160030897802
2009-08-10,DJIA,1.3602932588809415,0.006196773353931866
2009-08-10,FTSE 100,1.1546505180213045,0.008876936408468858
2009-08-11,CAC 40,1.2087537601402076,0.010400192305914348
2009-08-11,DAX,1.2959469120202043,0.01270889452312828
2009-08-11,DJIA,1.3759288135807224,0.008949860334105778
2009-08-11,FTSE 100,1.3730979133226322,0.00788035532193822
2009-08-12,CAC 40,1.6116716801869435,0.01100409014866745
2009-08-12,DAX,1.1147930425980253,0.010831528054711395
2009-08-12,DJIA,1.2977510400818175,0.010529102525856609
2009-08-12,FTSE 100,1.1078403618853054,0.010722266551433985
2009-08-13,CAC 40,0.9025361409046884,0.012987878964634679
2009-08-13,DAX,1.3656214771825812,0.01386008657981616
2009-08-13,DJIA,1.4541065870796273,0.0091104335791443
2009-08-13,FTSE 100,0.9518065080986428,0.010841955543166555
2009-08-14,CAC 40,1.2087537601402076,0.009348796714016195
2009-08-14,DAX,1.2262723468578278,0.014887914561818254
2009-08-14,DJIA,1.282115485382037,0.009219544457292887
2009-08-14,FTSE 100,1.2950809864293011,0.007648529270389178
2009-08-17,CAC 40,1.0314698753196438,0.015938789163546897
2009-08-17,DAX,1.2262723468578278,0.01719276010418339
2009-08-17,DJIA,1.5322843605785317,0.02045903223517672
2009-08-17,FTSE 100,1.2170640595359694,0.014829194179050997
2009-08-18,CAC 40,1.224870476942077,0.008977750274985376
2009-08-18,DAX,1.2262723468578278,0.009104943712072029
2009-08-18,DJIA,1.3290221494813794,0.007280109889280519
2009-08-18,FTSE 100,1.0454268203706405,0.010816237793244008
2009-08-19,CAC 40,0.8864194241028189,0.01153629056499532
2009-08-19,DAX,1.0311835644031735,0.010664614385902568
2009-08-19,DJIA,1.3602932588809415,0.010807127277866214
2009-08-19,FTSE 100,1.3262877571866332,0.012115527227487871
2009-08-20,CAC 40,1.1281701761308605,0.008579044235810887
2009-08-20,DAX,1.3098818250526796,0.010604197282208587
2009-08-20,DJIA,1.3290221494813794,0.0053103672189407005
2009-08-20,FTSE 100,1.076633591127973,0.011910247688440404
2009-08-21,CAC 40,1.3538042113570323,0.010958832054557641
2009-08-21,DAX,0.9754439122732722,0.011161451518507795
2009-08-21,DJIA,1.4071999229802843,0.009731392500562291
2009-08-21,FTSE 100,1.2794776010506346,0.010119535562465306
2009-08-24,CAC 40,1.4182710785645103,0.008994442728707544
2009-08-24,DAX,1.3934913032475316,0.009327379053088815
